"","Month","Date","Team","HomeAway","Opponent","Score","Name","Distance","Made","Location","Dome","SeasonAvg","YearsExp","AverageDist","CareerAvg"
"762",1,"2016-09-25","DAL","Home","CHI","W 31-17","Dan Bailey\BailDa00",47,"N","DAL","Dome",0.844,5,38.41,0.897
"763",1,"2016-09-25","ARI","Away","BUF","L 18-33","Chandler Catanzaro\CataCh00",60,"Y","BUF","Not Dome",0.75,2,39.07,0.851
"764",1,"2016-09-25","DET","Away","GNB","L 27-34","Matt Prater\PratMa20",50,"Y","GNB","Not Dome",0.861,10,40.17,0.831
"765",1,"2016-09-25","SEA","Home","SFO","W 37-18","Steven Hauschka\HausSt00",22,"Y","SEA","Not Dome",0.892,9,34.14,0.868
"766",1,"2016-09-25","WAS","Away","NYG","W 29-27","Dustin Hopkins\HopkDu00",33,"Y","NYG","Not Dome",0.81,2,36.9,0.845
"767",1,"2016-09-25","IND","Home","SDG","W 26-22","Adam Vinatieri\vinatada01",33,"Y","IND","Dome",0.871,20,43.16,0.842
"768",1,"2016-09-25","CAR","Home","MIN","L 10-22","Graham Gano\GanoGr44",54,"N","CAR","Not Dome",0.789,7,40.61,0.8
"769",1,"2016-09-25","SFO","Away","SEA","L 18-37","Phil Dawson\dawsophi01",53,"N","SEA","Not Dome",0.857,18,40.33,0.844
"770",1,"2016-09-25","BAL","Away","JAX","W 19-17","Justin Tucker\TuckJu00",37,"Y","JAX","Not Dome",0.974,4,41.95,0.899
"772",1,"2016-09-25","DEN","Away","CIN","W 29-17","Brandon McManus\McMaBr01",20,"Y","CIN","Not Dome",0.853,2,37.88,0.821
"773",1,"2016-09-25","OAK","Away","TEN","W 17-10","Sebastian Janikowski\janikseb01",52,"Y","TEN","Not Dome",0.829,16,38.54,0.804
"774",1,"2016-09-25","KAN","Home","NYJ","W 24-3","Cairo Santos\SantCa01",27,"Y","KAN","Not Dome",0.886,2,35.63,0.843
"775",1,"2016-09-25","CLE","Away","MIA","L 24-30","Cody Parkey\ParkCo03",46,"Y","MIA","Not Dome",0.8,2,37.6,0.846
"776",1,"2016-09-25","NYJ","Away","KAN","L 3-24","Nick Folk\FolkNi20",28,"Y","KAN","Not Dome",0.871,9,33.97,0.813
"777",1,"2016-09-25","DET","Away","GNB","L 27-34","Matt Prater\PratMa20",42,"Y","GNB","Not Dome",0.861,10,40.17,0.831
"778",1,"2016-09-25","SEA","Home","SFO","W 37-18","Steven Hauschka\HausSt00",33,"Y","SEA","Not Dome",0.892,9,34.14,0.868
"779",1,"2016-09-25","WAS","Away","NYG","W 29-27","Dustin Hopkins\HopkDu00",37,"Y","NYG","Not Dome",0.81,2,36.9,0.845
"780",1,"2016-09-25","MIA","Home","CLE","W 30-24","Andrew Franks\FranAn01",37,"Y","MIA","Not Dome",0.762,1,32.86,0.784
"781",1,"2016-09-25","TEN","Home","OAK","L 10-17","Ryan Succop\SuccRy44",34,"Y","TEN","Not Dome",0.917,7,39.33,0.831
"782",1,"2016-09-25","SDG","Away","IND","L 22-26","Josh Lambo\LambJo00",27,"Y","IND","Dome",0.813,1,36.38,0.813
"783",1,"2016-09-25","CLE","Away","MIA","L 24-30","Cody Parkey\ParkCo03",38,"Y","MIA","Not Dome",0.8,2,37.6,0.846
"784",1,"2016-09-25","GNB","Home","DET","W 34-27","Mason Crosby\CrosMa20",36,"Y","GNB","Not Dome",0.867,9,35.4,0.804
"786",1,"2016-09-25","BAL","Away","JAX","W 19-17","Justin Tucker\TuckJu00",43,"Y","JAX","Not Dome",0.974,4,41.95,0.899
"787",1,"2016-09-25","LAR","Away","TAM","W 37-32","Greg Zuerlein\ZuerGr00",53,"Y","TAM","Not Dome",0.864,4,38.68,0.799
"788",1,"2016-09-25","WAS","Away","NYG","W 29-27","Dustin Hopkins\HopkDu00",45,"Y","NYG","Not Dome",0.81,2,36.9,0.845
"789",1,"2016-09-25","BUF","Home","ARI","W 33-18","Dan Carpenter\CarpDa44",19,"Y","BUF","Not Dome",0.76,8,36.16,0.84
"790",1,"2016-09-25","BAL","Away","JAX","W 19-17","Justin Tucker\TuckJu00",54,"Y","JAX","Not Dome",0.974,4,41.95,0.899
"791",1,"2016-09-25","PHI","Home","PIT","W 34-3","Caleb Sturgis\SturCa00",29,"Y","PHI","Not Dome",0.854,3,37.63,0.81
"792",1,"2016-09-25","SDG","Away","IND","L 22-26","Josh Lambo\LambJo00",42,"Y","IND","Dome",0.813,1,36.38,0.813
"793",1,"2016-09-25","CLE","Away","MIA","L 24-30","Cody Parkey\ParkCo03",48,"Y","MIA","Not Dome",0.8,2,37.6,0.846
"794",1,"2016-09-25","TAM","Home","LAR","L 32-37","Roberto Aguayo\AguaRo00",41,"N","TAM","Not Dome",0.71,0,36.68,0.713
"795",1,"2016-09-25","DAL","Home","CHI","W 31-17","Dan Bailey\BailDa00",49,"Y","DAL","Dome",0.844,5,38.41,0.897
"796",1,"2016-09-25","CIN","Home","DEN","L 17-29","Mike Nugent\nugenmik01",34,"Y","CIN","Not Dome",0.793,12,35.17,0.808
"797",1,"2016-09-25","DET","Away","GNB","L 27-34","Matt Prater\PratMa20",43,"N","GNB","Not Dome",0.861,10,40.17,0.831
"798",1,"2016-09-25","SEA","Home","SFO","W 37-18","Steven Hauschka\HausSt00",33,"Y","SEA","Not Dome",0.892,9,34.14,0.868
"799",1,"2016-09-25","WAS","Away","NYG","W 29-27","Dustin Hopkins\HopkDu00",49,"Y","NYG","Not Dome",0.81,2,36.9,0.845
"800",1,"2016-09-25","IND","Home","SDG","W 26-22","Adam Vinatieri\vinatada01",38,"Y","IND","Dome",0.871,20,43.16,0.842
"801",1,"2016-09-25","CAR","Home","MIN","L 10-22","Graham Gano\GanoGr44",48,"Y","CAR","Not Dome",0.789,7,40.61,0.8
"802",1,"2016-09-25","CLE","Away","MIA","L 24-30","Cody Parkey\ParkCo03",46,"N","MIA","Not Dome",0.8,2,37.6,0.846
"803",1,"2016-09-25","GNB","Home","DET","W 34-27","Mason Crosby\CrosMa20",46,"Y","GNB","Not Dome",0.867,9,35.4,0.804
"804",1,"2016-09-25","PIT","Away","PHI","L 3-34","Chris Boswell\BoswCh00",40,"Y","PHI","Not Dome",0.84,1,40.64,0.877
"805",1,"2016-09-25","SFO","Away","SEA","L 18-37","Phil Dawson\dawsophi01",22,"Y","SEA","Not Dome",0.857,18,40.33,0.844
"806",1,"2016-09-25","BAL","Away","JAX","W 19-17","Justin Tucker\TuckJu00",42,"Y","JAX","Not Dome",0.974,4,41.95,0.899
"807",1,"2016-09-25","JAX","Home","BAL","L 17-19","Jason Myers\MyerJa00",49,"Y","JAX","Not Dome",0.794,1,42.82,0.824
"808",1,"2016-09-25","CHI","Away","DAL","L 17-31","Connor Barth\barthco01",34,"Y","DAL","Dome",0.783,7,35.35,0.84
"809",1,"2016-09-25","CLE","Away","MIA","L 24-30","Cody Parkey\ParkCo03",41,"N","MIA","Not Dome",0.8,2,37.6,0.846
"810",1,"2016-09-25","BUF","Home","ARI","W 33-18","Dan Carpenter\CarpDa44",45,"Y","BUF","Not Dome",0.76,8,36.16,0.84
"811",1,"2016-09-25","PHI","Home","PIT","W 34-3","Caleb Sturgis\SturCa00",38,"Y","PHI","Not Dome",0.854,3,37.63,0.81
"812",1,"2016-09-25","WAS","Away","NYG","W 29-27","Dustin Hopkins\HopkDu00",25,"Y","NYG","Not Dome",0.81,2,36.9,0.845
"813",1,"2016-09-22","NWE","Home","HOU","W 27-0","Stephen Gostkowski\GostSt20",24,"Y","NWE","Not Dome",0.844,10,37.16,0.871
"814",1,"2016-09-22","NWE","Home","HOU","W 27-0","Stephen Gostkowski\GostSt20",25,"Y","NWE","Not Dome",0.844,10,37.16,0.871
"815",1,"2016-09-19","PHI","Away","CHI","W 29-14","Caleb Sturgis\SturCa00",53,"Y","CHI","Not Dome",0.854,3,37.63,0.81
"816",1,"2016-09-19","CHI","Home","PHI","L 14-29","Connor Barth\barthco01",31,"N","CHI","Not Dome",0.783,7,35.35,0.84
"817",1,"2016-09-19","PHI","Away","CHI","W 29-14","Caleb Sturgis\SturCa00",25,"Y","CHI","Not Dome",0.854,3,37.63,0.81
"818",1,"2016-09-19","PHI","Away","CHI","W 29-14","Caleb Sturgis\SturCa00",29,"Y","CHI","Not Dome",0.854,3,37.63,0.81
"819",1,"2016-09-18","WAS","Home","DAL","L 23-27","Dustin Hopkins\HopkDu00",29,"Y","WAS","Not Dome",0.81,2,36.9,0.845
"820",1,"2016-09-18","IND","Away","DEN","L 20-34","Adam Vinatieri\vinatada01",48,"Y","DEN","Not Dome",0.871,20,43.16,0.842
"821",1,"2016-09-18","HOU","Home","KAN","W 19-12","Nick Novak\novaknic01",32,"Y","HOU","Dome",0.854,9,36.78,0.828
"822",1,"2016-09-18","TEN","Away","DET","W 16-15","Ryan Succop\SuccRy44",46,"Y","DET","Dome",0.917,7,39.33,0.831
"823",1,"2016-09-18","CAR","Home","SFO","W 46-27","Graham Gano\GanoGr44",49,"Y","CAR","Not Dome",0.789,7,40.61,0.8
"824",1,"2016-09-18","PIT","Home","CIN","W 24-16","Chris Boswell\BoswCh00",49,"Y","PIT","Not Dome",0.84,1,40.64,0.877
"825",1,"2016-09-18","SFO","Away","CAR","L 27-46","Phil Dawson\dawsophi01",29,"Y","CAR","Not Dome",0.857,18,40.33,0.844
"826",1,"2016-09-18","BAL","Away","CLE","W 25-20","Justin Tucker\TuckJu00",41,"Y","CLE","Not Dome",0.974,4,41.95,0.899
"827",1,"2016-09-18","LAR","Home","SEA","W 9-3","Greg Zuerlein\ZuerGr00",47,"Y","LAR","Not Dome",0.864,4,38.68,0.799
"828",1,"2016-09-18","ATL","Away","OAK","W 35-28","Matt Bryant\bryanmat01",21,"Y","OAK","Not Dome",0.919,15,37.3,0.858
"829",1,"2016-09-18","HOU","Home","KAN","W 19-12","Nick Novak\novaknic01",31,"Y","HOU","Dome",0.854,9,36.78,0.828
"830",1,"2016-09-18","DEN","Home","IND","W 34-20","Brandon McManus\McMaBr01",43,"Y","DEN","Not Dome",0.853,2,37.88,0.821
"831",1,"2016-09-18","KAN","Away","HOU","L 12-19","Cairo Santos\SantCa01",43,"Y","HOU","Dome",0.886,2,35.63,0.843
"833",1,"2016-09-18","SDG","Home","JAX","W 38-14","Josh Lambo\LambJo00",25,"Y","SDG","Not Dome",0.813,1,36.38,0.813
"834",1,"2016-09-18","CAR","Home","SFO","W 46-27","Graham Gano\GanoGr44",39,"Y","CAR","Not Dome",0.789,7,40.61,0.8
"835",1,"2016-09-18","TAM","Away","ARI","L 7-40","Roberto Aguayo\AguaRo00",45,"N","ARI","Dome",0.71,0,36.68,0.713
"836",1,"2016-09-18","DAL","Away","WAS","W 27-23","Dan Bailey\BailDa00",31,"Y","WAS","Not Dome",0.844,5,38.41,0.897
"837",1,"2016-09-18","CIN","Away","PIT","L 16-24","Mike Nugent\nugenmik01",21,"Y","PIT","Not Dome",0.793,12,35.17,0.808
"838",1,"2016-09-18","BAL","Away","CLE","W 25-20","Justin Tucker\TuckJu00",52,"Y","CLE","Not Dome",0.974,4,41.95,0.899
"839",1,"2016-09-18","ARI","Home","TAM","W 40-7","Chandler Catanzaro\CataCh00",22,"Y","ARI","Dome",0.75,2,39.07,0.851
"840",1,"2016-09-18","LAR","Home","SEA","W 9-3","Greg Zuerlein\ZuerGr00",39,"Y","LAR","Not Dome",0.864,4,38.68,0.799
"841",1,"2016-09-18","WAS","Home","DAL","L 23-27","Dustin Hopkins\HopkDu00",22,"Y","WAS","Not Dome",0.81,2,36.9,0.845
"842",1,"2016-09-18","IND","Away","DEN","L 20-34","Adam Vinatieri\vinatada01",52,"Y","DEN","Not Dome",0.871,20,43.16,0.842
"843",1,"2016-09-18","HOU","Home","KAN","W 19-12","Nick Novak\novaknic01",24,"Y","HOU","Dome",0.854,9,36.78,0.828
"844",1,"2016-09-18","DEN","Home","IND","W 34-20","Brandon McManus\McMaBr01",54,"N","DEN","Not Dome",0.853,2,37.88,0.821
"845",1,"2016-09-18","CAR","Home","SFO","W 46-27","Graham Gano\GanoGr44",41,"Y","CAR","Not Dome",0.789,7,40.61,0.8
"846",1,"2016-09-18","SFO","Away","CAR","L 27-46","Phil Dawson\dawsophi01",39,"Y","CAR","Not Dome",0.857,18,40.33,0.844
"847",1,"2016-09-18","JAX","Away","SDG","L 14-38","Jason Myers\MyerJa00",54,"N","SDG","Not Dome",0.794,1,42.82,0.824
"848",1,"2016-09-18","ATL","Away","OAK","W 35-28","Matt Bryant\bryanmat01",20,"Y","OAK","Not Dome",0.919,15,37.3,0.858
"849",1,"2016-09-18","HOU","Home","KAN","W 19-12","Nick Novak\novaknic01",43,"Y","HOU","Dome",0.854,9,36.78,0.828
"850",1,"2016-09-18","NWE","Home","MIA","W 31-24","Stephen Gostkowski\GostSt20",34,"Y","NWE","Not Dome",0.844,10,37.16,0.871
"851",1,"2016-09-18","DEN","Home","IND","W 34-20","Brandon McManus\McMaBr01",33,"Y","DEN","Not Dome",0.853,2,37.88,0.821
"852",1,"2016-09-18","KAN","Away","HOU","L 12-19","Cairo Santos\SantCa01",35,"Y","HOU","Dome",0.886,2,35.63,0.843
"853",1,"2016-09-18","NOR","Away","NYG","L 13-16","Wil Lutz\LutzWi00",39,"Y","NYG","Not Dome",0.824,0,37.53,0.842
"854",1,"2016-09-18","CIN","Away","PIT","L 16-24","Mike Nugent\nugenmik01",25,"Y","PIT","Not Dome",0.793,12,35.17,0.808
"855",1,"2016-09-18","DET","Home","TEN","L 15-16","Matt Prater\PratMa20",42,"Y","DET","Dome",0.861,10,40.17,0.831
"856",1,"2016-09-18","WAS","Home","DAL","L 23-27","Dustin Hopkins\HopkDu00",36,"Y","WAS","Not Dome",0.81,2,36.9,0.845
"857",1,"2016-09-18","TEN","Away","DET","W 16-15","Ryan Succop\SuccRy44",51,"N","DET","Dome",0.917,7,39.33,0.831
"858",1,"2016-09-18","CAR","Home","SFO","W 46-27","Graham Gano\GanoGr44",31,"Y","CAR","Not Dome",0.789,7,40.61,0.8
"859",1,"2016-09-18","BAL","Away","CLE","W 25-20","Justin Tucker\TuckJu00",49,"Y","CLE","Not Dome",0.974,4,41.95,0.899
"860",1,"2016-09-18","ARI","Home","TAM","W 40-7","Chandler Catanzaro\CataCh00",40,"Y","ARI","Dome",0.75,2,39.07,0.851
"861",1,"2016-09-18","LAR","Home","SEA","W 9-3","Greg Zuerlein\ZuerGr00",28,"Y","LAR","Not Dome",0.864,4,38.68,0.799
"862",1,"2016-09-18","HOU","Home","KAN","W 19-12","Nick Novak\novaknic01",57,"N","HOU","Dome",0.854,9,36.78,0.828
"863",1,"2016-09-18","DEN","Home","IND","W 34-20","Brandon McManus\McMaBr01",23,"Y","DEN","Not Dome",0.853,2,37.88,0.821
"864",1,"2016-09-18","KAN","Away","HOU","L 12-19","Cairo Santos\SantCa01",53,"Y","HOU","Dome",0.886,2,35.63,0.843
"865",1,"2016-09-18","NWE","Home","MIA","W 31-24","Stephen Gostkowski\GostSt20",39,"N","NWE","Not Dome",0.844,10,37.16,0.871
"866",1,"2016-09-18","DEN","Home","IND","W 34-20","Brandon McManus\McMaBr01",35,"Y","DEN","Not Dome",0.853,2,37.88,0.821
"867",1,"2016-09-18","OAK","Home","ATL","L 28-35","Sebastian Janikowski\janikseb01",58,"N","OAK","Not Dome",0.829,16,38.54,0.804
"868",1,"2016-09-18","KAN","Away","HOU","L 12-19","Cairo Santos\SantCa01",30,"Y","HOU","Dome",0.886,2,35.63,0.843
"869",1,"2016-09-18","NOR","Away","NYG","L 13-16","Wil Lutz\LutzWi00",45,"Y","NYG","Not Dome",0.824,0,37.53,0.842
"870",1,"2016-09-18","DAL","Away","WAS","W 27-23","Dan Bailey\BailDa00",22,"Y","WAS","Not Dome",0.844,5,38.41,0.897
"871",1,"2016-09-18","CIN","Away","PIT","L 16-24","Mike Nugent\nugenmik01",33,"Y","PIT","Not Dome",0.793,12,35.17,0.808
"872",1,"2016-09-18","DET","Home","TEN","L 15-16","Matt Prater\PratMa20",27,"Y","DET","Dome",0.861,10,40.17,0.831
"873",1,"2016-09-18","SEA","Away","LAR","L 3-9","Steven Hauschka\HausSt00",23,"Y","LAR","Not Dome",0.892,9,34.14,0.868
"874",1,"2016-09-18","MIA","Away","NWE","L 24-31","Andrew Franks\FranAn01",27,"Y","NWE","Not Dome",0.762,1,32.86,0.784
"875",1,"2016-09-15","NYJ","Away","BUF","W 37-31","Nick Folk\FolkNi20",28,"Y","BUF","Not Dome",0.871,9,33.97,0.813
"876",1,"2016-09-15","BUF","Home","NYJ","L 31-37","Dan Carpenter\CarpDa44",39,"Y","BUF","Not Dome",0.76,8,36.16,0.84
"877",1,"2016-09-15","NYJ","Away","BUF","W 37-31","Nick Folk\FolkNi20",29,"Y","BUF","Not Dome",0.871,9,33.97,0.813
"878",1,"2016-09-15","NYJ","Away","BUF","W 37-31","Nick Folk\FolkNi20",36,"Y","BUF","Not Dome",0.871,9,33.97,0.813
"879",1,"2016-09-12","WAS","Home","PIT","L 16-38","Dustin Hopkins\HopkDu00",34,"Y","WAS","Not Dome",0.81,2,36.9,0.845
"880",1,"2016-09-12","WAS","Home","PIT","L 16-38","Dustin Hopkins\HopkDu00",31,"Y","WAS","Not Dome",0.81,2,36.9,0.845
"881",1,"2016-09-12","PIT","Away","WAS","W 38-16","Chris Boswell\BoswCh00",46,"Y","WAS","Not Dome",0.84,1,40.64,0.877
"882",1,"2016-09-12","WAS","Home","PIT","L 16-38","Dustin Hopkins\HopkDu00",40,"Y","WAS","Not Dome",0.81,2,36.9,0.845
"883",1,"2016-09-11","KAN","Home","SDG","W 33-27","Cairo Santos\SantCa01",47,"Y","KAN","Not Dome",0.886,2,35.63,0.843
"884",1,"2016-09-11","GNB","Away","JAX","W 27-23","Mason Crosby\CrosMa20",20,"Y","JAX","Not Dome",0.867,9,35.4,0.804
"885",1,"2016-09-11","NOR","Home","OAK","L 34-35","Wil Lutz\LutzWi00",50,"N","NOR","Dome",0.824,0,37.53,0.842
"886",1,"2016-09-11","NYJ","Home","CIN","L 22-23","Nick Folk\FolkNi20",45,"Y","NYJ","Not Dome",0.871,9,33.97,0.813
"887",1,"2016-09-11","JAX","Home","GNB","L 23-27","Jason Myers\MyerJa00",50,"Y","JAX","Not Dome",0.794,1,42.82,0.824
"888",1,"2016-09-11","CIN","Away","NYJ","W 23-22","Mike Nugent\nugenmik01",33,"Y","NYJ","Not Dome",0.793,12,35.17,0.808
"889",1,"2016-09-11","PHI","Home","CLE","W 29-10","Caleb Sturgis\SturCa00",38,"Y","PHI","Not Dome",0.854,3,37.63,0.81
"890",1,"2016-09-11","MIA","Away","SEA","L 10-12","Andrew Franks\FranAn01",41,"Y","SEA","Not Dome",0.762,1,32.86,0.784
"891",1,"2016-09-11","NWE","Away","ARI","W 23-21","Stephen Gostkowski\GostSt20",32,"Y","ARI","Dome",0.844,10,37.16,0.871
"892",1,"2016-09-11","OAK","Away","NOR","W 35-34","Sebastian Janikowski\janikseb01",47,"Y","NOR","Dome",0.829,16,38.54,0.804
"893",1,"2016-09-11","SDG","Away","KAN","L 27-33","Josh Lambo\LambJo00",29,"Y","KAN","Not Dome",0.813,1,36.38,0.813
"894",1,"2016-09-11","DAL","Home","NYG","L 19-20","Dan Bailey\BailDa00",25,"Y","DAL","Dome",0.844,5,38.41,0.897
"895",1,"2016-09-11","CIN","Away","NYJ","W 23-22","Mike Nugent\nugenmik01",47,"Y","NYJ","Not Dome",0.793,12,35.17,0.808
"896",1,"2016-09-11","DET","Away","IND","W 39-35","Matt Prater\PratMa20",43,"Y","IND","Dome",0.861,10,40.17,0.831
"897",1,"2016-09-11","SEA","Home","MIA","W 12-10","Steven Hauschka\HausSt00",39,"Y","SEA","Not Dome",0.892,9,34.14,0.868
"898",1,"2016-09-11","PHI","Home","CLE","W 29-10","Caleb Sturgis\SturCa00",46,"N","PHI","Not Dome",0.854,3,37.63,0.81
"899",1,"2016-09-11","IND","Home","DET","L 35-39","Adam Vinatieri\vinatada01",50,"Y","IND","Dome",0.871,20,43.16,0.842
"900",1,"2016-09-11","HOU","Home","CHI","W 23-14","Nick Novak\novaknic01",28,"Y","HOU","Dome",0.854,9,36.78,0.828
"901",1,"2016-09-11","TEN","Home","MIN","L 16-25","Ryan Succop\SuccRy44",28,"Y","TEN","Not Dome",0.917,7,39.33,0.831
"902",1,"2016-09-11","JAX","Home","GNB","L 23-27","Jason Myers\MyerJa00",26,"Y","JAX","Not Dome",0.794,1,42.82,0.824
"903",1,"2016-09-11","ATL","Home","TAM","L 24-31","Matt Bryant\bryanmat01",34,"Y","ATL","Dome",0.919,15,37.3,0.858
"904",1,"2016-09-11","NWE","Away","ARI","W 23-21","Stephen Gostkowski\GostSt20",47,"Y","ARI","Dome",0.844,10,37.16,0.871
"905",1,"2016-09-11","KAN","Home","SDG","W 33-27","Cairo Santos\SantCa01",33,"Y","KAN","Not Dome",0.886,2,35.63,0.843
"906",1,"2016-09-11","NOR","Home","OAK","L 34-35","Wil Lutz\LutzWi00",20,"Y","NOR","Dome",0.824,0,37.53,0.842
"907",1,"2016-09-11","DAL","Home","NYG","L 19-20","Dan Bailey\BailDa00",23,"Y","DAL","Dome",0.844,5,38.41,0.897
"908",1,"2016-09-11","NYJ","Home","CIN","L 22-23","Nick Folk\FolkNi20",20,"Y","NYJ","Not Dome",0.871,9,33.97,0.813
"909",1,"2016-09-11","CIN","Away","NYJ","W 23-22","Mike Nugent\nugenmik01",21,"Y","NYJ","Not Dome",0.793,12,35.17,0.808
"911",1,"2016-09-11","OAK","Away","NOR","W 35-34","Sebastian Janikowski\janikseb01",31,"Y","NOR","Dome",0.829,16,38.54,0.804
"912",1,"2016-09-11","SDG","Away","KAN","L 27-33","Josh Lambo\LambJo00",28,"Y","KAN","Not Dome",0.813,1,36.38,0.813
"913",1,"2016-09-11","DAL","Home","NYG","L 19-20","Dan Bailey\BailDa00",54,"Y","DAL","Dome",0.844,5,38.41,0.897
"914",1,"2016-09-11","BAL","Home","BUF","W 13-7","Justin Tucker\TuckJu00",50,"Y","BAL","Not Dome",0.974,4,41.95,0.899
"915",1,"2016-09-11","SEA","Home","MIA","W 12-10","Steven Hauschka\HausSt00",38,"Y","SEA","Not Dome",0.892,9,34.14,0.868
"916",1,"2016-09-11","PHI","Home","CLE","W 29-10","Caleb Sturgis\SturCa00",22,"Y","PHI","Not Dome",0.854,3,37.63,0.81
"917",1,"2016-09-11","IND","Home","DET","L 35-39","Adam Vinatieri\vinatada01",40,"Y","IND","Dome",0.871,20,43.16,0.842
"918",1,"2016-09-11","HOU","Home","CHI","W 23-14","Nick Novak\novaknic01",38,"Y","HOU","Dome",0.854,9,36.78,0.828
"919",1,"2016-09-11","GNB","Away","JAX","W 27-23","Mason Crosby\CrosMa20",25,"Y","JAX","Not Dome",0.867,9,35.4,0.804
"920",1,"2016-09-11","NOR","Home","OAK","L 34-35","Wil Lutz\LutzWi00",42,"Y","NOR","Dome",0.824,0,37.53,0.842
"922",1,"2016-09-11","JAX","Home","GNB","L 23-27","Jason Myers\MyerJa00",39,"Y","JAX","Not Dome",0.794,1,42.82,0.824
"923",1,"2016-09-11","ATL","Home","TAM","L 24-31","Matt Bryant\bryanmat01",29,"Y","ATL","Dome",0.919,15,37.3,0.858
"924",1,"2016-09-11","NWE","Away","ARI","W 23-21","Stephen Gostkowski\GostSt20",53,"Y","ARI","Dome",0.844,10,37.16,0.871
"925",1,"2016-09-11","NOR","Home","OAK","L 34-35","Wil Lutz\LutzWi00",61,"N","NOR","Dome",0.824,0,37.53,0.842
"926",1,"2016-09-11","DAL","Home","NYG","L 19-20","Dan Bailey\BailDa00",56,"Y","DAL","Dome",0.844,5,38.41,0.897
"927",1,"2016-09-11","NYJ","Home","CIN","L 22-23","Nick Folk\FolkNi20",23,"Y","NYJ","Not Dome",0.871,9,33.97,0.813
"928",1,"2016-09-11","BUF","Away","BAL","L 7-13","Dan Carpenter\CarpDa44",49,"N","BAL","Not Dome",0.76,8,36.16,0.84
"929",1,"2016-09-11","CIN","Away","NYJ","W 23-22","Mike Nugent\nugenmik01",52,"N","NYJ","Not Dome",0.793,12,35.17,0.808
"930",1,"2016-09-11","HOU","Home","CHI","W 23-14","Nick Novak\novaknic01",28,"Y","HOU","Dome",0.854,9,36.78,0.828
"931",1,"2016-09-11","SDG","Away","KAN","L 27-33","Josh Lambo\LambJo00",54,"N","KAN","Not Dome",0.813,1,36.38,0.813
"932",1,"2016-09-11","TAM","Away","ATL","W 31-24","Roberto Aguayo\AguaRo00",43,"Y","ATL","Dome",0.71,0,36.68,0.713
"933",1,"2016-09-11","BAL","Home","BUF","W 13-7","Justin Tucker\TuckJu00",37,"Y","BAL","Not Dome",0.974,4,41.95,0.899
"934",1,"2016-09-11","ARI","Home","NWE","L 21-23","Chandler Catanzaro\CataCh00",47,"N","ARI","Dome",0.75,2,39.07,0.851
"935",1,"2016-09-11","ATL","Home","TAM","L 24-31","Matt Bryant\bryanmat01",34,"Y","ATL","Dome",0.919,15,37.3,0.858
"936",1,"2016-09-08","CAR","Away","DEN","L 20-21","Graham Gano\GanoGr44",44,"Y","DEN","Not Dome",0.789,7,40.61,0.8
"937",1,"2016-09-08","CAR","Away","DEN","L 20-21","Graham Gano\GanoGr44",36,"Y","DEN","Not Dome",0.789,7,40.61,0.8
"938",1,"2016-09-08","CAR","Away","DEN","L 20-21","Graham Gano\GanoGr44",50,"N","DEN","Not Dome",0.789,7,40.61,0.8
